tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1472764,AppleSupport,False,Fri Nov 03 01:25:00 +0000 2017,@461850 Let's help take a closer look. Please DM us the version of iOS you're using and we can go from there. https://t.co/GDrqU22YpT,,1472765
1472765,461850,True,Fri Nov 03 00:30:16 +0000 2017,Urghhh. What da fuck @115858 https://t.co/REfj7E8s8P,1472764,
1474751,AppleSupport,False,Thu Nov 02 21:47:32 +0000 2017,@462360 We're here to help you with this issue. Send us a DM and let's get started. https://t.co/GDrqU22YpT,,1474752
1474752,462360,True,Thu Nov 02 19:11:47 +0000 2017,@123765 if yall don’t fucking update this app &amp; @AppleSupport if y’all don’t fix this fucking problem 🤬,1474751,
1474851,AppleSupport,False,Sat Oct 28 21:04:00 +0000 2017,@462381 We'll be happy to assist with this as best we can. What version of iOS are you currently running?,,1474852
1474852,462381,True,Sat Oct 28 20:51:58 +0000 2017,@AppleSupport your new iOS has made my iPhone 6s so slow and laggy what the heck,1474851,
1475368,AppleSupport,False,Thu Nov 02 22:14:27 +0000 2017,"@324855 We'd love to look into this. In DM, please let us know the software version you're using. https://t.co/GDrqU22YpT",,1475369
1475369,324855,True,Thu Nov 02 19:31:24 +0000 2017,Yep still messing up! @AppleSupport what’s wrong with the damn letter EYE,1475368,
1475376,AppleSupport,False,Thu Nov 02 22:11:01 +0000 2017,@462501 This isnt what we like to hear. DM us more details here: https://t.co/GDrqU22YpT,,1475377
1475377,462501,True,Thu Nov 02 19:45:42 +0000 2017,@115858 @AppleSupport your customer service and sales department  is fucking garbage,1475376,
1475429,AppleSupport,False,Thu Nov 02 22:04:00 +0000 2017,@462520 We know unknown charges can be concerning. Please reach out to iTunes Store Support at https://t.co/SDIe7UiyJN for help.,,1475430
1475430,462520,True,Thu Nov 02 19:33:20 +0000 2017,@115858 is robbing me. Web and phone help has been useless. I just want money to stop being taken off my card from an app I don’t even have,1475429,
1475893,AppleSupport,False,Thu Nov 02 22:15:00 +0000 2017,"@462641 Hey, we'd like to provide some guidance. DM us the iOS version and we'll go from there. https://t.co/GDrqU22YpT",,1475894
1475894,462641,True,Thu Nov 02 19:50:55 +0000 2017,@AppleSupport ....,1475893,1475895
1475895,462641,True,Thu Nov 02 19:50:11 +0000 2017,Why this keep happening when I️ type “I️” @AppleSupport https://t.co/PyMqLbSdTP,"1475896,1475894",
1476475,AppleSupport,False,Thu Nov 02 22:38:29 +0000 2017,@462789 We value feedback and suggestions on what we can change. Tell us more here: https://t.co/eTPVYVFyd8,,1476476
1476476,462789,True,Thu Nov 02 20:28:14 +0000 2017,"@AppleSupport enhancement request-when double clicking the home button to “toggle”, there needs to be an option to close ALL of them at once",1476475,
1476933,AppleSupport,False,Thu Nov 02 22:53:54 +0000 2017,@462925 We'd be happy to look into this. Which iOS version are you using?,1476934,1476935
1476934,462925,True,Fri Nov 03 03:11:59 +0000 2017,@AppleSupport It's the version before iOS 11,1476936,1476933
1476936,462925,True,Fri Nov 03 03:12:32 +0000 2017,@AppleSupport Should I update? If I update will I have more charge throughout the day,1476937,1476934
1476937,AppleSupport,False,Fri Nov 03 12:26:57 +0000 2017,"@462925 So we can provide the best troubleshooting steps, we'll need the iPhone model and exact iOS version. https://t.co/ZTw54HL4Rm",,1476936
1476935,462925,True,Thu Nov 02 20:23:58 +0000 2017,What apple I barely have any charge anymore on my phone 😠 @AppleSupport @115858,1476933,
1477575,AppleSupport,False,Thu Nov 02 23:11:23 +0000 2017,"@463083 Let's help. To remove yourself from a group, please follow the steps shown here: https://t.co/zdkcAVkpSV",1477576,1477577
1477576,463083,True,Fri Nov 03 05:58:40 +0000 2017,@AppleSupport Ok thanks it just doesn't allow me to leave if it's SMS messages it gets annoying because I get different threads for the same group,1477578,1477575
1477578,AppleSupport,False,Fri Nov 03 14:34:21 +0000 2017,@463083 For SMS you would have to have all of the people participating remove you from the group text to get removed.,"1477579,1477580",1477576
1477579,463083,True,Fri Nov 03 16:11:00 +0000 2017,@AppleSupport It doesn't even give me an option for that how would they be able to,1477581,1477578
1477581,AppleSupport,False,Fri Nov 03 21:09:00 +0000 2017,@463083 They would need to follow the steps from that article we sent you. If you have any more questions DM us. https://t.co/GDrqU22YpT,,1477579
1477580,463083,True,Fri Nov 03 21:10:22 +0000 2017,@AppleSupport Ok but it's the group message has both android and iPhones does that still apply? Will this ever be fixed ? It's a HUGE inconvenience,1477582,1477578
1477582,AppleSupport,False,Sat Nov 04 01:25:00 +0000 2017,@463083 You would need the members to remove you from the group.,1477583,1477580
1477583,463083,True,Sat Nov 04 01:27:03 +0000 2017,@AppleSupport Right. So this will never be fixed !!! It's highly annoying to have this going on,1477584,1477582
1477584,AppleSupport,False,Sat Nov 04 05:35:55 +0000 2017,@463083 DM us your iOS version so we can look into this further: https://t.co/GDrqU22YpT,,1477583
1477577,463083,True,Thu Nov 02 21:07:30 +0000 2017,@AppleSupport is it not possible to remove yourself from group text,1477575,
1478068,AppleSupport,False,Thu Nov 02 23:17:56 +0000 2017,"@463214 We're happy to help. Please let us know the device and software version, so we can give you the correct steps.",,1478069
1478069,463214,True,Thu Nov 02 21:26:47 +0000 2017,@AppleSupport,1478068,1478070
1478070,463214,True,Thu Nov 02 21:05:06 +0000 2017,Does anyone know how to sign out of iCloud on a device ??,1478069,
1482950,AppleSupport,False,Fri Nov 03 02:43:55 +0000 2017,@464347 We're here to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,,1482951
1482951,464347,True,Fri Nov 03 01:58:59 +0000 2017,"Hey @115858, y’all ever gonna put updates out that stop breaking my hotspot?",1482950,
1484359,AppleSupport,False,Fri Nov 03 03:26:28 +0000 2017,@464704 We'd love to help with your text! Please send us a DM with which version of iOS you're using. https://t.co/GDrqU22YpT,,1484360
1484360,464704,True,Fri Nov 03 02:29:22 +0000 2017,@115858 FIX THIS https://t.co/7FpFkFA46H,1484359,
1485401,AppleSupport,False,Fri Nov 03 03:54:00 +0000 2017,"@464938 We want to help out with the keyboard. Send us a DM, and we'll catch up with you there. https://t.co/GDrqU22YpT",,1485402
1485402,464938,True,Fri Nov 03 02:46:36 +0000 2017,"Eye’m just going to start spelling out the word eye to avoid that fucking A? Box bullshit, @115858.  Fix yo shit.",1485401,
1486258,AppleSupport,False,Fri Nov 03 04:17:27 +0000 2017,@465163 We want to make sure you're able to stay updated with your apps as well. Send us a DM for help. https://t.co/GDrqU22YpT,,1486259
1486259,465163,True,Fri Nov 03 02:59:40 +0000 2017,@115858 installed the new update. Now I can’t update my apps. Loving the new update (sarcasm),1486258,
1492281,AppleSupport,False,Sun Nov 05 03:07:53 +0000 2017,"@459371 In Settings &gt; Notifications &gt; Messages, is Show Previews Always turned on? If so, then this is expected behavior. DM us. https://t.co/GDrqU22YpT",,1492282
1492282,459371,True,Sat Nov 04 23:41:43 +0000 2017,"@AppleSupport i want my read recipts on, i’m saying when like my phone is locked and i clear the message it opens.",1492281,1492283
1492283,AppleSupport,False,Sat Nov 04 23:38:00 +0000 2017,"@459371 This is expected. Disable receipts at Settings &gt; Messages or for individuals by tapping the info button (""I"") in the chat.",1492282,1492284
1492284,459371,True,Sat Nov 04 19:34:58 +0000 2017,why when you slide and clear an imessage off your screen it marks as read @AppleSupport😑?,1492283,
1496046,AppleSupport,False,Fri Nov 03 12:12:35 +0000 2017,@467345 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT,,1496047
1496047,467345,True,Fri Nov 03 03:05:25 +0000 2017,"@191492 Yeesssssss! 😡 @AppleSupport @115858 Everything is slow, delayed, or stops working. Everything.",1496046,1496048
1496048,191492,True,Fri Nov 03 02:59:46 +0000 2017,Anyone else’s iPhone being an iBitch ?,"1496047,1496049,1496050,1496051,1496052,1496053,1496054,1496055,1496056,1496057,1496058",
1500760,AppleSupport,False,Fri Nov 03 15:27:28 +0000 2017,"@468425 We want you to enjoy your iPhone. This article has some info on Bluetooth in iOS 11, in Control Center: https://t.co/JxDWijvIa0",,1500761
1500761,468425,True,Fri Nov 03 08:19:00 +0000 2017,Y dus the latest iPhone @115858 update switch ur Bluetooth on every time u switch ur phone on reyt f in annoyin makes things better not 💩er,1500760,
1501951,AppleSupport,False,Fri Nov 03 15:44:00 +0000 2017,@468618 This would be a phishing attempt. You can read more on that here: https://t.co/6Ye6EtSytB,,1501952
1501952,468618,True,Fri Nov 03 09:11:43 +0000 2017,"@AppleSupport Received this mail on 2/11/17 at 10.38 P.M IST . 
Is this something I need to believe and take action or is it a Sham ?? https://t.co/rT7ZPk5poO",1501951,
1503984,AppleSupport,False,Fri Nov 03 16:10:30 +0000 2017,"@469079 Having a reliable iPhone is important, and we’ll do everything we can to help. Did you use iTunes to restore your iPhone?",,1503985
1503985,469079,True,Fri Nov 03 10:09:24 +0000 2017,@AppleSupport @116333 when i did my factory setting after that my phone stuck in activation mode .. i tried many time but not support,1503984,
1505144,AppleSupport,False,Tue Nov 07 01:25:52 +0000 2017,"@469323 Let us know what device you're using, and when this first began in DM, We'll investigate further from there. https://t.co/GDrqU22YpT",,1505145
1505145,469323,True,Tue Nov 07 00:48:36 +0000 2017,@AppleSupport I️ &lt; I tried that &amp; it doesn’t work,1505144,1505146
1505146,AppleSupport,False,Tue Nov 07 00:47:00 +0000 2017,@469323 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1505145,1505147
1505147,469323,True,Tue Nov 07 00:04:41 +0000 2017,Get it together @115858 @AppleSupport “ I️ is annoying “,1505146,
1508029,AppleSupport,False,Fri Nov 03 13:52:37 +0000 2017,@470013 We are here to help. DM us your exact iOS version and we can take a look at this. https://t.co/GDrqU22YpT,,1508030
1508030,470013,True,Fri Nov 03 04:32:07 +0000 2017,@AppleSupport @115858 please fix this “I️” issue. I’m about to go crazy 😩,1508029,
1508055,AppleSupport,False,Fri Nov 03 13:46:24 +0000 2017,@467795 What iOS version are you currently on? Let us know in Direct Message and we'll take a look.,,1508056
1508056,467795,True,Fri Nov 03 04:26:23 +0000 2017,"@AppleSupport this update need to be re updated , I’m still seeing question marks",1508055,
1508687,AppleSupport,False,Fri Nov 03 14:10:26 +0000 2017,@183942 Thank you for bringing this to our attention. Send us a DM and we'll investigate this together. https://t.co/GDrqU22YpT,,1508688
1508688,183942,True,Fri Nov 03 05:23:29 +0000 2017,"@115858 don’t release anymore updates till y’all get y’all 💩 together, this is hella ridiculous",1508687,
1508736,AppleSupport,False,Fri Nov 03 14:04:00 +0000 2017,@470192 We'd like to help. Send us a DM including the device you're using. We'll continue there. https://t.co/GDrqU22YpT,,1508737
1508737,470192,True,Fri Nov 03 05:13:11 +0000 2017,Ok now I️ see what ppl talking bout with those question marks 😒 do better @AppleSupport,1508736,
1509937,AppleSupport,False,Fri Nov 03 14:39:00 +0000 2017,@470461 Hey! We can help you too. DM us at the link below to get started. https://t.co/GDrqU22YpT,,1509938
1509938,470461,True,Fri Nov 03 06:28:31 +0000 2017,@470462 @115858 Same thing is happening to me!! @AppleSupport,"1509939,1509937",1509940
1509940,470462,True,Thu Nov 02 16:00:00 +0000 2017,Hey @115858 #iOS11 be like Weird symbols when I️ type letter I️ #WTF #iphone #typo #bug https://t.co/cfojmeG1gr https://t.co/pjgUdDdHwv,"1509938,1509941",
1510854,AppleSupport,False,Fri Nov 03 17:36:31 +0000 2017,@470684 We'd like to look into this with you. DM us using the link below. https://t.co/GDrqU22YpT,,1510855
1510855,470684,True,Fri Nov 03 11:44:53 +0000 2017,"Umm @115858 @AppleSupport can y’all do something about this? Users have been substituting the letter L for an l because we get this error when we use I️: 

I️ was this fixed.",1510854,
1510887,AppleSupport,False,Fri Nov 03 17:30:40 +0000 2017,@470696 We'd be happy to assist today. Send us a DM to get started. https://t.co/GDrqU22YpT,,1510888
1510888,470696,True,Fri Nov 03 11:46:02 +0000 2017,"Hi @AppleSupport , there seems to be a bug in the software. When I open Twitter app from Safari the previous App is showing “null”. https://t.co/BNGzu4kBPN",1510887,
1513428,AppleSupport,False,Fri Nov 03 18:01:28 +0000 2017,@471181 Let's take a closer look into this together. Reach out to us in a DM and we will work from there. https://t.co/GDrqU22YpT,1513429,1496058
1513429,471182,True,Fri Nov 03 20:36:42 +0000 2017,@AppleSupport @471181 Going back to Droid. Each update makes it worse. Now I get an internal error message. Ugh. Awful.,,1513428
1496058,471181,True,Fri Nov 03 12:42:22 +0000 2017,"@191492 Upgraded to 8+ and the damn thing won’t stop turning off, shutting apps, and not letting me make calls. @115858 Worst upgrade, not worth it!!",1513428,1496048
1513888,AppleSupport,False,Tue Oct 17 00:10:55 +0000 2017,"@471272 If you have concerns with your iPhone, we'd love to help. What version of iOS are you using, and what are you seeing?",1513889,1513890
1513889,471272,True,Tue Oct 17 00:13:29 +0000 2017,"@AppleSupport iOS 11.0.3, apps fail to launch, won’t refresh their data.I have full cell signal and an iMessage takes a full minute to send",1513891,1513888
1513891,AppleSupport,False,Tue Oct 17 00:26:29 +0000 2017,"@471272 Got it. We'd like to collect some specifics on impacted apps and steps you've taken, let's meet in DM to continue: https://t.co/GDrqU22YpT",,1513889
1513890,471272,True,Tue Oct 17 00:03:16 +0000 2017,@AppleSupport why is my phone running so horrible since ios11 install? Planned obsolescence?,1513888,
1516176,AppleSupport,False,Fri Nov 03 18:48:01 +0000 2017,@385129 We're here for you. DM us and tell us which version of iOS your iPhone is running. https://t.co/GDrqU22YpT,,1516177
1516177,385129,True,Fri Nov 03 13:29:28 +0000 2017,@115858 fix this.. this is happening for just about every text I️ send https://t.co/SJypEgJmn1,1516176,
1517863,AppleSupport,False,Fri Nov 03 19:17:33 +0000 2017,@472156 You'll need to get that device up to date before you can restore the backup. Here's the steps: https://t.co/8b3VzIJoVR,1517864,1517865
1517864,472156,True,Fri Nov 03 19:31:46 +0000 2017,@AppleSupport Yeah but there is no software update available for the X yet...,1517866,1517863
1517866,AppleSupport,False,Fri Nov 03 23:40:29 +0000 2017,@472156 We'd like to explore this further with you. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,1517867,1517864
1517867,472156,True,Sat Nov 04 00:17:59 +0000 2017,@AppleSupport When I plugged my phone into iTunes this evening a software update popped up. But no OTA update available,,1517866
1517865,472156,True,Fri Nov 03 14:04:19 +0000 2017,@AppleSupport just got the X but can’t restore back up cause my old phone is on 11.1.  X is on 11.0.1 and there’s no software update. Help?,1517863,
1522623,AppleSupport,False,Fri Nov 03 21:14:50 +0000 2017,@467879 Sure thing! Check out this reference that will guide you through managing those cards: https://t.co/mQcAOLj7lF,,1522624
1522624,467879,True,Fri Nov 03 15:50:26 +0000 2017,@AppleSupport when adding new Apple Pay cards it shows old cards that are now expired. Is there a way to get rid of these? https://t.co/8rDtRf0Yao,1522623,
1524056,AppleSupport,False,Fri Nov 03 21:29:30 +0000 2017,@432635 We're here for you. DM us and tell us which version of iOS you're running on your iPhone 6s Plus. https://t.co/GDrqU22YpT,,1524057
1524057,432635,True,Fri Nov 03 16:50:19 +0000 2017,@115858 um I need help with this update cus first of all why I’m still seeing boxes and it’s doing stuff I’m not authorizing I got a 6s plus,1524056,
1524058,AppleSupport,False,Fri Nov 03 21:28:29 +0000 2017,"@473478 Hello, Helen. Let's assist you with this one here. Which iOS version are you currently on? DM us here: https://t.co/GDrqU22YpT",,1524059
1524059,473478,True,Fri Nov 03 16:33:05 +0000 2017,Let me get this straight I️ got the iPhone 8plus and there is a damn defect @AppleSupport I’ll go back to Samsung droid,"1524060,1524061,1524062,1524063,1524058",
1526028,AppleSupport,False,Fri Nov 03 21:55:25 +0000 2017,@473936 Your iPhone 5s is compatible with iOS 11. Meet us in DM and tell us what's going on so we can help. https://t.co/GDrqU22YpT,,1526029
1526029,473936,True,Fri Nov 03 17:27:28 +0000 2017,.@115858 my iPhone5s works gr8 except I can't update it. Wouldn't it be nice if I didn't feel forced to buy a new phone with $ I don't have,1526028,
1527646,AppleSupport,False,Fri Nov 03 22:26:52 +0000 2017,@474328 We're here to help. Please tell us which version of iOS you have installed on your device in DM. https://t.co/GDrqU22YpT,,1527647
1527647,474328,True,Fri Nov 03 18:08:13 +0000 2017,excuse me @AppleSupport but WHYYYYY are capital “i”s showing up as A and a box with a ?,"1527646,1527648",
1527708,AppleSupport,False,Fri Nov 03 22:22:00 +0000 2017,@128160 Let’s team up to get you back to enjoying iMessage. How long has this been happening? Are you able to browse the web in Safari?,"1527709,1527710",1527711
1527709,128160,True,Fri Nov 03 22:56:52 +0000 2017,@AppleSupport &amp; yes.,1527712,1527708
1527712,AppleSupport,False,Sat Nov 04 03:05:32 +0000 2017,@128160 It looks like you're connected to the internet using a personal hotspot. Can we connect to a Wi-Fi network and try? DM us for more. https://t.co/GDrqU22YpT,1527713,1527709
1527713,128160,True,Sat Nov 04 03:43:04 +0000 2017,@AppleSupport I was connected to my home WiFi yesterday and it was still saying the same thing.,,1527712
1527710,128160,True,Fri Nov 03 22:56:44 +0000 2017,@AppleSupport Since yesterday.,,1527708
1527711,128160,True,Fri Nov 03 18:12:02 +0000 2017,@AppleSupport why? 🙃 https://t.co/sNoIvI15Qs,1527708,
1528766,AppleSupport,False,Fri Nov 03 19:49:56 +0000 2017,@474629 We'd like to help. DM us with a bit more detail on what's going on and we'll go from there. https://t.co/GDrqU22YpT,,1528767
1528767,474629,True,Fri Nov 03 14:54:23 +0000 2017,Funny how IPhone X drops and I️ start having issues with my IPhone 7 random ass question marks and black screens @115858 @AppleSupport,1528766,
1528894,AppleSupport,False,Fri Nov 03 19:48:37 +0000 2017,"@474659 Which device and version of iOS are you using? Check Settings &gt; General &gt; About, and let us know in DM. https://t.co/GDrqU22YpT",,1528895
1528895,474659,True,Fri Nov 03 14:55:31 +0000 2017,Updated my phone and STILL can’t see the new emojis in text or on social media! 🤨 @115858,1528894,
1529999,AppleSupport,False,Fri Nov 03 20:09:31 +0000 2017,@474852 We can help see why your music is stuck on shuffle. Is the shuffle button not responding?,1530000,1530001
1530000,474852,True,Fri Nov 03 20:10:44 +0000 2017,"@AppleSupport Correct. It does not change colors and if I press it, it only randomizes another song. I can’t get it to play normally.","1530002,1530003",1529999
1530003,AppleSupport,False,Sat Nov 04 00:19:01 +0000 2017,@474852 Which iOS version are you on? You can check under Settings &gt; General &gt; About.,1530004,1530000
1530004,474852,True,Sat Nov 04 00:20:38 +0000 2017,@AppleSupport 11.1,1530005,1530003
1530005,AppleSupport,False,Sat Nov 04 04:15:58 +0000 2017,"@474852 Please restart your iPhone using the side button, then test to see if you’re able to disable shuffle. DM us how it goes. https://t.co/GDrqU22YpT",1530006,1530004
1530006,474852,True,Sat Nov 04 05:45:42 +0000 2017,@AppleSupport I DMd and no response. I restarted and no change to shuffle.,,1530005
1530001,474852,True,Fri Nov 03 15:12:01 +0000 2017,@AppleSupport my iTunes Player on my phone won’t get off shuffle,1529999,
1534987,AppleSupport,False,Sat Nov 04 00:12:41 +0000 2017,@476003 We'd like to know more about the issue you're experiencing. Send us a DM with the specifics. https://t.co/GDrqU22YpT,,1534988
1534988,476003,True,Fri Nov 03 20:06:22 +0000 2017,"@116333 @115858 @AppleSupport management is talking around issue, not finding solution, still being ignored in line #iphoneXlaunch",1534987,
1536232,AppleSupport,False,Sat Nov 04 00:42:00 +0000 2017,"@476330 Hey, thanks for reaching out. We'd like to offer some guidance. Meet us in DM and we'll go from there. https://t.co/GDrqU22YpT",,1536233
1536233,476330,True,Fri Nov 03 20:32:52 +0000 2017,"yo, @115858 I’m not the only one who’s getting this weird I autocorrecting to I️ thing. downloaded the newest update and still happening https://t.co/1Wkyr1vIre",1536232,
1537008,AppleSupport,False,Sat Nov 04 00:49:28 +0000 2017,@476532 We're happy to help. Have you already updated to iOS 11.1? Let us know in DM. https://t.co/GDrqU22YpT,,1537009
1537009,476532,True,Fri Nov 03 20:39:25 +0000 2017,@AppleSupport so you gon fix the problem with the question mark or what would like to use the letter between O and U on my keyboard,1537008,
1537586,AppleSupport,False,Sat Nov 04 01:13:28 +0000 2017,@476662 We want to look into this with you. DM us which device you have and the OS version to get started. https://t.co/GDrqU22YpT,,1537587
1537587,476662,True,Fri Nov 03 20:58:14 +0000 2017,"Every time i use the upper case i, emojis start spitting out. @AppleSupport explain yourself.",1537586,
1538041,AppleSupport,False,Sat Nov 04 01:25:27 +0000 2017,"@476800 We'd like to work with you on this. Please DM us your current iOS, and we'll get going. https://t.co/GDrqU22YpT",,1538042
1538042,476800,True,Fri Nov 03 21:04:44 +0000 2017,@AppleSupport help. i️ can’t type i️,1538041,
1538075,AppleSupport,False,Sat Nov 04 01:18:32 +0000 2017,@476814 We'd like to offer our support. Please DM us to let us know what's happening. https://t.co/GDrqU22YpT,,1538076
1538076,476814,True,Fri Nov 03 21:07:54 +0000 2017,This has been the worst setup experience I’ve ever had with an @115858 product… #iPhoneX,1538075,
1538805,AppleSupport,False,Sat Nov 04 01:43:00 +0000 2017,@476999 That's not okay. Let's take a look in DM. Follow us there using the link below: https://t.co/GDrqU22YpT,,1538806
1538806,476999,True,Fri Nov 03 21:29:35 +0000 2017,@AppleSupport Keep getting the box when type I️,1538805,1538807
1538807,476999,True,Fri Nov 03 21:28:53 +0000 2017,@AppleSupport my I️’s aren’t coming out correctly,1538806,
1538834,AppleSupport,False,Sat Nov 04 01:36:51 +0000 2017,@238546 We want to help. Try out the steps in this article: https://t.co/xU1AGHStV6,1538835,1538836
1538835,238546,True,Sat Nov 04 01:41:17 +0000 2017,@AppleSupport i tried that already it didn't work,1538837,1538834
1538837,AppleSupport,False,Sat Nov 04 05:57:00 +0000 2017,"@238546 Send us a DM with which iPhone you have, and we'll find a way to help. https://t.co/GDrqU22YpT",,1538835
1538836,238546,True,Fri Nov 03 21:16:41 +0000 2017,@115858 @AppleSupport explain yourself,1538834,1538838
1538838,238546,True,Fri Nov 03 18:15:36 +0000 2017,okay i️ saw this happening to other people??? help??? https://t.co/40iMMdJJyX,1538836,
1538870,AppleSupport,False,Sat Nov 04 01:33:29 +0000 2017,@477022 We are here to help. DM us your exact iOS version and we can take a look. https://t.co/GDrqU22YpT,,1538871
1538871,477022,True,Fri Nov 03 21:12:20 +0000 2017,Wassup with iPhone auto correcting my “I “ with this shit  @115858 @AppleSupport https://t.co/TBtDbSw7rX,1538870,
1539291,AppleSupport,False,Sat Nov 04 01:51:34 +0000 2017,@477135 We are here to help. DM us your iOS version and we can take a look at this. https://t.co/GDrqU22YpT,,1539292
1539292,477135,True,Fri Nov 03 21:34:11 +0000 2017,@AppleSupport I just got a new phone and now I keep getting an error when I try to activate iMessage?,"1539293,1539291",
1540599,AppleSupport,False,Sat Nov 04 02:21:29 +0000 2017,"@477458 Congratulations on the new iPhone, we'd be happy to help. Are you getting any error message? If so what does it day?",1540600,1540601
1540600,477458,True,Sat Nov 04 18:50:11 +0000 2017,@AppleSupport It it was corrupt I backed up my phone on my work computer w old iTunes and it worked fine No reason why it shouldn’t have worked,1540602,1540599
1540602,AppleSupport,False,Sat Nov 04 22:41:01 +0000 2017,"@477458 Just to make sure we understand, are you saying you got an error stating the backup was corrupt?",1540603,1540600
1540603,477458,True,Sun Nov 05 02:55:12 +0000 2017,@AppleSupport That is correct. Corrupt or incompatible with my phone.,1540604,1540602
1540604,AppleSupport,False,Sun Nov 05 14:11:52 +0000 2017,"@477458 Which version of iOS 11 was your previous iPhone running? Have you updated the iPhone X? Give that a try, let us know what happens.",,1540603
1540601,477458,True,Fri Nov 03 22:09:12 +0000 2017,@AppleSupport why won’t my new #iPhoneX restore from my backup from last night?,1540599,
1541136,AppleSupport,False,Fri Nov 03 22:34:32 +0000 2017,@477618 Congratulations on your new iPhone X. We're here to help you with this issue. Have you tried activating it through iTunes yet?,1541137,1541138
1541137,477618,True,Fri Nov 03 23:41:16 +0000 2017,@AppleSupport iTunes would simply show iPhone and sit there. I was able to activate my phone after 3 hours. Now my wife’s iPhone X is stuck.,1541139,1541136
1541139,AppleSupport,False,Sat Nov 04 03:43:00 +0000 2017,@477618 DM us if you're having this same issue with another iPhone. We'll look into this to be sure you're up and working with both iPhones. https://t.co/GDrqU22YpT,,1541137
1541138,477618,True,Fri Nov 03 18:27:15 +0000 2017,"Dear @AppleSupport, the System Status page shows iOS Device Activation is available but I keep seeing this... https://t.co/LpFrDDEjZd",1541136,
1544946,AppleSupport,False,Sat Nov 04 05:39:53 +0000 2017,@427174 We can help. Are you trying to back up to iTunes or iCloud? DM and let us know here: https://t.co/GDrqU22YpT,,1544947
1544947,427174,True,Sat Nov 04 01:31:27 +0000 2017,@AppleSupport my new iPhone X can’t back up and it keeps saying it failed to reach Apple servers. Any word on when this will be fixed?,1544946,
1544961,AppleSupport,False,Sat Nov 04 05:35:55 +0000 2017,@478516 This might help sort that out: https://t.co/xU1AGHStV6 Let us know if it does in DM. https://t.co/GDrqU22YpT,,1544962
1544962,478516,True,Sat Nov 04 01:31:29 +0000 2017,@AppleSupport I️ see a lot people been having issues with iOS 11.1 where a box pops is with a question mark when typing the letter I️.,"1544961,1544963",
1545195,AppleSupport,False,Sat Nov 04 05:54:27 +0000 2017,@341371 We are here for you. Let us know additional details about your headphones in DM. https://t.co/GDrqU22YpT,,1545196
1545196,341371,True,Sat Nov 04 01:43:38 +0000 2017,@115858 your headphones costway too much for the shits to break so easy,1545195,
1548840,AppleSupport,False,Sat Nov 04 02:30:30 +0000 2017,@479457 Things like this are never convenient. Take a look at our article here: https://t.co/xU1AGHStV6,1548841,1548842
1548841,479457,True,Sat Nov 04 02:31:47 +0000 2017,@AppleSupport Which is why I️ will no longer do updates!,,1548840
1548842,479457,True,Fri Nov 03 22:19:48 +0000 2017,@287836 Same problem! That question mark for “I️”. @AppleSupport what is happening?,1548840,1548843
1548843,287836,True,Fri Nov 03 05:41:58 +0000 2017,I️ hate tweeting about anything related to the party because it devolves into the Bernie/Hillary factions immediately. When will it end?,1548842,
1548844,AppleSupport,False,Sat Nov 04 02:30:30 +0000 2017,@302805 Let us know what's going on with your iPhone. We're glad to help.,1548845,1548846
1548845,302805,True,Sat Nov 04 02:38:50 +0000 2017,@AppleSupport All my call/Ft logs have deleted. My phone randomly dies/restarts. It freezes. Phone randomly gets hot. And I am up to date on iOS,1548847,1548844
1548847,AppleSupport,False,Sat Nov 04 13:07:25 +0000 2017,"@302805 We want to help you find a fix. Send us a DM and tell us which country you're in, and we'll assist you. https://t.co/GDrqU2kzhr",,1548845
1548846,302805,True,Fri Nov 03 22:24:42 +0000 2017,@AppleSupport there’s something wrong with my iPhone 7 plus 🤔 I either need help or a replacement.,1548844,
1549474,AppleSupport,False,Sat Nov 04 02:50:24 +0000 2017,"@120122 We’d love to help. To start, send us a DM with more details on the behavior you’re experiencing. https://t.co/GDrqU22YpT",,1549475
1549475,120122,True,Fri Nov 03 22:44:14 +0000 2017,"EVERY recent @115858 update BROKE the device I put it on, including 10.13.1. Issues I haven't had since 10.11 are back now. @AppleSupport",1549474,
1549938,AppleSupport,False,Wed Nov 08 04:13:00 +0000 2017,@479723 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,,1549939
1549939,479723,True,Wed Nov 08 01:59:33 +0000 2017,that tweet was fucking gold and THIS IPHONE GLITCH HAD TO FUCKING RUIN I️t THANKS FOR NOTHING @AppleSupport,1549938,1549940
1549940,479723,True,Wed Nov 08 01:58:34 +0000 2017,"i️ remember the EXACT moment i️ realized the world we live in is predictable - i️ was ~13 y.o. and i️ turned to my dad and said, “do you ever feel like you just *know* the words to a song even if you’ve never heard i️t before?”","1549939,1549941",
1557733,AppleSupport,False,Thu Oct 26 12:12:27 +0000 2017,"@481493 We'd like to look into this for you. Please send us a DM with your current iOS version, and we'll get started. https://t.co/GDrqU22YpT",,1557734
